report_date,mall,ad_type,landing,url,campaign,adgroup,keyword,device,impressions,clicks,cost,conversions,conversion_value
2026-06-23,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,제로에너지드링크,,3,0,0,0,0
2026-06-24,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,제로에너지드링크,,2,0,0,0,0
2026-06-25,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,제로에너지드링크,,5,0,0,0,0
2026-06-26,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,제로에너지드링크,,4,0,0,0,0
2026-06-27,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,제로에너지드링크,,2,0,0,0,0
2026-06-28,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,제로에너지드링크,,1,0,0,0,0
2026-06-29,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,제로에너지드링크,,7,0,0,0,0
2026-06-18,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,졸릴때음료,,1,0,0,0,0
2026-06-20,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,집중력음료,,1,0,0,0,0
2026-06-24,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,집중력음료,,2,0,0,0,0
2026-06-25,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,집중력음료,,2,0,0,0,0
2026-06-27,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,집중력음료,,1,0,0,0,0
2026-06-19,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,카페인많은음료,,1,0,0,0,0
2026-06-23,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,카페인많은음료,,2,0,0,0,0
2026-06-24,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,카페인많은음료,,6,0,0,0,0
2026-06-25,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,카페인많은음료,,9,0,0,0,0
2026-06-26,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,카페인많은음료,,12,0,0,0,0
2026-06-27,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,카페인많은음료,,6,0,0,0,0
2026-06-28,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,카페인많은음료,,5,0,0,0,0
2026-06-29,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,카페인많은음료,,10,0,0,0,0
2026-06-17,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,카페인음료,,1,0,0,0,0
2026-06-23,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,카페인음료,,37,1,778,0,0
2026-06-24,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,카페인음료,,47,3,2335,0,0
2026-06-25,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,카페인음료,,4,0,0,0,0
2026-06-26,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,카페인음료,,2,0,0,0,0
2026-06-27,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,카페인음료,,3,0,0,0,0
2026-06-28,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,카페인음료,,7,0,0,0,0
2026-06-29,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,카페인음료,,10,0,0,0,0
2026-06-18,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,카페인음료추천,,4,0,0,0,0
2026-06-21,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,카페인음료추천,,2,0,0,0,0
2026-06-22,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,카페인음료추천,,2,0,0,0,0
2026-06-23,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,카페인음료추천,,6,0,0,0,0
2026-06-24,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,카페인음료추천,,11,1,342,0,0
2026-06-25,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,카페인음료추천,,18,1,245,0,0
2026-06-26,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,카페인음료추천,,16,0,0,0,0
2026-06-27,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,카페인음료추천,,16,0,0,0,0
2026-06-28,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,카페인음료추천,,21,0,0,0,0
2026-06-29,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,카페인음료추천,,29,0,0,0,0
2026-06-17,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,타우린,,11,0,0,0,0
2026-06-18,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,타우린,,16,0,0,0,0
2026-06-19,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,타우린,,17,0,0,0,0
2026-06-20,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,타우린,,9,0,0,0,0
2026-06-21,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,타우린,,22,0,0,0,0
2026-06-22,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,타우린,,24,0,0,0,0
2026-06-23,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,타우린,,20,1,1002,0,0
2026-06-24,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,타우린,,32,0,0,0,0
2026-06-25,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,타우린,,453,1,1730,0,0
2026-06-26,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,타우린,,479,0,0,0,0
2026-06-27,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,타우린,,374,0,0,0,0
2026-06-28,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,타우린,,269,0,0,0,0
2026-06-29,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,타우린,,22,0,0,0,0
2026-06-27,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,타우린에너지드링크,,2,0,0,0,0
2026-06-29,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,타우린에너지드링크,,1,0,0,0,0
2026-06-18,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,타우린음료,,5,0,0,0,0
2026-06-19,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,타우린음료,,2,0,0,0,0
2026-06-20,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,타우린음료,,4,1,1266,0,0
2026-06-21,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,타우린음료,,1,0,0,0,0
2026-06-22,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,타우린음료,,4,0,0,0,0
2026-06-23,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,타우린음료,,12,0,0,0,0
2026-06-24,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,타우린음료,,31,1,1266,0,0
2026-06-25,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,타우린음료,,36,1,1353,0,0
2026-06-26,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,타우린음료,,58,1,1353,0,0
2026-06-27,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,타우린음료,,30,0,0,0,0
2026-06-28,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,타우린음료,,32,1,1343,0,0
2026-06-29,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,타우린음료,,41,2,2079,0,0
2026-06-17,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,피로회복음료,,2,0,0,0,0
2026-06-18,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,피로회복음료,,7,0,0,0,0
2026-06-19,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,피로회복음료,,4,0,0,0,0
2026-06-20,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,피로회복음료,,1,0,0,0,0
2026-06-21,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,피로회복음료,,4,0,0,0,0
2026-06-22,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,피로회복음료,,5,0,0,0,0
2026-06-23,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,피로회복음료,,20,0,0,0,0
2026-06-24,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,피로회복음료,,20,0,0,0,0
2026-06-25,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,피로회복음료,,2,0,0,0,0
2026-06-26,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,피로회복음료,,4,0,0,0,0
2026-06-27,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,피로회복음료,,1,0,0,0,0
2026-06-28,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,피로회복음료,,6,0,0,0,0
2026-06-29,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,03.파워링크_에너지드링크_일반키워드_MO,피로회복음료,,1,0,0,0,0
2026-06-23,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,04.파워링크_에너지드링크(거인)_자상호키워드_MO,SPRINTENERGY,,2,1,77,0,0
2026-06-17,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,04.파워링크_에너지드링크(거인)_자상호키워드_MO,스프린트,,1,0,0,0,0
2026-06-18,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,04.파워링크_에너지드링크(거인)_자상호키워드_MO,스프린트,,89,10,2434,3,146640
2026-06-19,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,04.파워링크_에너지드링크(거인)_자상호키워드_MO,스프린트,,300,22,4590,6,165900
2026-06-20,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,04.파워링크_에너지드링크(거인)_자상호키워드_MO,스프린트,,200,7,1000,0,0
2026-06-21,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,04.파워링크_에너지드링크(거인)_자상호키워드_MO,스프린트,,231,9,897,1,127300
2026-06-22,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,04.파워링크_에너지드링크(거인)_자상호키워드_MO,스프린트,,262,21,4282,4,96000
2026-06-23,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,04.파워링크_에너지드링크(거인)_자상호키워드_MO,스프린트,,311,55,12150,8,464400
2026-06-24,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,04.파워링크_에너지드링크(거인)_자상호키워드_MO,스프린트,,124,13,3019,0,0
2026-06-27,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,04.파워링크_에너지드링크(거인)_자상호키워드_MO,스프린트,,2,0,0,0,0
2026-06-15,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,04.파워링크_에너지드링크(거인)_자상호키워드_MO,스프린트레몬,,2,0,0,0,0
2026-06-16,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,04.파워링크_에너지드링크(거인)_자상호키워드_MO,스프린트레몬,,1,0,0,0,0
2026-06-20,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,04.파워링크_에너지드링크(거인)_자상호키워드_MO,스프린트레몬,,1,0,0,0,0
2026-06-22,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,04.파워링크_에너지드링크(거인)_자상호키워드_MO,스프린트레몬,,1,0,0,0,0
2026-06-23,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,04.파워링크_에너지드링크(거인)_자상호키워드_MO,스프린트레몬,,3,0,0,0,0
2026-06-24,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,04.파워링크_에너지드링크(거인)_자상호키워드_MO,스프린트레몬,,1,0,0,0,0
2026-06-25,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,04.파워링크_에너지드링크(거인)_자상호키워드_MO,스프린트레몬,,4,0,0,0,0
2026-06-26,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,04.파워링크_에너지드링크(거인)_자상호키워드_MO,스프린트레몬,,5,0,0,0,0
2026-06-28,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,04.파워링크_에너지드링크(거인)_자상호키워드_MO,스프린트레몬,,3,0,0,0,0
2026-06-18,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,04.파워링크_에너지드링크(거인)_자상호키워드_MO,스프린트레몬부스트,,1,0,0,0,0
2026-06-19,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,04.파워링크_에너지드링크(거인)_자상호키워드_MO,스프린트레몬부스트,,1,0,0,0,0
2026-06-21,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,04.파워링크_에너지드링크(거인)_자상호키워드_MO,스프린트레몬부스트,,1,0,0,0,0
2026-06-23,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,04.파워링크_에너지드링크(거인)_자상호키워드_MO,스프린트레몬부스트,,1,0,0,0,0
2026-06-24,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,04.파워링크_에너지드링크(거인)_자상호키워드_MO,스프린트레몬부스트,,1,0,0,0,0
2026-06-29,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,04.파워링크_에너지드링크(거인)_자상호키워드_MO,스프린트레몬부스트,,1,0,0,0,0
2026-06-22,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,04.파워링크_에너지드링크(거인)_자상호키워드_MO,스프린트사우어베리,,1,0,0,0,0
2026-06-26,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,04.파워링크_에너지드링크(거인)_자상호키워드_MO,스프린트애플,,2,0,0,0,0
2026-06-27,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,04.파워링크_에너지드링크(거인)_자상호키워드_MO,스프린트애플,,1,0,0,0,0
2026-06-21,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,04.파워링크_에너지드링크(거인)_자상호키워드_MO,스프린트애플블라스트,,1,1,148,0,0
2026-06-22,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,04.파워링크_에너지드링크(거인)_자상호키워드_MO,스프린트애플블라스트,,1,1,165,0,0
2026-06-29,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,04.파워링크_에너지드링크(거인)_자상호키워드_MO,스프린트애플블라스트,,2,0,0,0,0
2026-06-18,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,04.파워링크_에너지드링크(거인)_자상호키워드_MO,스프린트에너지,,2,0,0,0,0
2026-06-19,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,04.파워링크_에너지드링크(거인)_자상호키워드_MO,스프린트에너지,,8,0,0,0,0
2026-06-20,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,04.파워링크_에너지드링크(거인)_자상호키워드_MO,스프린트에너지,,3,0,0,0,0
2026-06-21,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,04.파워링크_에너지드링크(거인)_자상호키워드_MO,스프린트에너지,,5,1,72,0,0
2026-06-22,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,04.파워링크_에너지드링크(거인)_자상호키워드_MO,스프린트에너지,,26,0,0,0,0
2026-06-23,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,04.파워링크_에너지드링크(거인)_자상호키워드_MO,스프린트에너지,,24,0,0,0,0
2026-06-24,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,04.파워링크_에너지드링크(거인)_자상호키워드_MO,스프린트에너지,,3,0,0,0,0
2026-06-25,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,04.파워링크_에너지드링크(거인)_자상호키워드_MO,스프린트에너지,,8,0,0,0,0
2026-06-26,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,04.파워링크_에너지드링크(거인)_자상호키워드_MO,스프린트에너지,,1,0,0,0,0
2026-06-27,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,04.파워링크_에너지드링크(거인)_자상호키워드_MO,스프린트에너지,,9,0,0,0,0
2026-06-28,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,04.파워링크_에너지드링크(거인)_자상호키워드_MO,스프린트에너지,,6,0,0,0,0
2026-06-29,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,04.파워링크_에너지드링크(거인)_자상호키워드_MO,스프린트에너지,,3,0,0,0,0
2026-06-16,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,04.파워링크_에너지드링크(거인)_자상호키워드_MO,스프린트에너지드링크,,1,0,0,0,0
2026-06-18,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,04.파워링크_에너지드링크(거인)_자상호키워드_MO,스프린트에너지드링크,,8,0,0,0,0
2026-06-19,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,04.파워링크_에너지드링크(거인)_자상호키워드_MO,스프린트에너지드링크,,13,0,0,0,0
2026-06-20,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,04.파워링크_에너지드링크(거인)_자상호키워드_MO,스프린트에너지드링크,,18,0,0,0,0
2026-06-21,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,04.파워링크_에너지드링크(거인)_자상호키워드_MO,스프린트에너지드링크,,10,0,0,0,0
2026-06-22,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,04.파워링크_에너지드링크(거인)_자상호키워드_MO,스프린트에너지드링크,,23,0,0,0,0
2026-06-23,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,04.파워링크_에너지드링크(거인)_자상호키워드_MO,스프린트에너지드링크,,21,1,138,0,0
2026-06-24,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,04.파워링크_에너지드링크(거인)_자상호키워드_MO,스프린트에너지드링크,,7,0,0,0,0
2026-06-25,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,04.파워링크_에너지드링크(거인)_자상호키워드_MO,스프린트에너지드링크,,5,0,0,0,0
2026-06-26,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,04.파워링크_에너지드링크(거인)_자상호키워드_MO,스프린트에너지드링크,,5,0,0,0,0
2026-06-27,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,04.파워링크_에너지드링크(거인)_자상호키워드_MO,스프린트에너지드링크,,7,0,0,0,0
2026-06-28,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,04.파워링크_에너지드링크(거인)_자상호키워드_MO,스프린트에너지드링크,,9,0,0,0,0
2026-06-29,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,04.파워링크_에너지드링크(거인)_자상호키워드_MO,스프린트에너지드링크,,10,0,0,0,0
2026-06-18,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,04.파워링크_에너지드링크(거인)_자상호키워드_MO,스프린트에반게리온,,6,1,124,1,106800
2026-06-19,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,04.파워링크_에너지드링크(거인)_자상호키워드_MO,스프린트에반게리온,,13,0,0,0,0
2026-06-20,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,04.파워링크_에너지드링크(거인)_자상호키워드_MO,스프린트에반게리온,,26,0,0,0,0
2026-06-21,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,04.파워링크_에너지드링크(거인)_자상호키워드_MO,스프린트에반게리온,,20,1,114,0,0
